0.0	0.0	db,1/4,10
0.500755	0.500755	db,4/4
0.8636319999999998	0.8636319999999998	b
1.2272599999999998	1.2272599999999998	b
1.5908899999999997	1.5908899999999997	b
1.9682499999999996	1.9682499999999996	db
2.3318899999999996	2.3318899999999996	b
2.6955299999999998	2.6955299999999998	b
3.06249	3.06249	b
3.4294599999999997	3.4294599999999997	db
3.79309	3.79309	b
4.15672	4.15672	b
4.52034	4.52034	b
4.8895800000000005	4.8895800000000005	db
5.255433000000001	5.255433000000001	b
5.621279500000001	5.621279500000001	b
5.992259500000001	5.992259500000001	b
6.374229500000001	6.374229500000001	db
6.737869500000001	6.737869500000001	b
7.101499500000001	7.101499500000001	b
7.461859500000001	7.461859500000001	b
7.833369500000001	7.833369500000001	db
8.1970095	8.1970095	b
8.5606495	8.5606495	b
8.9242895	8.9242895	b
9.287919500000001	9.287919500000001	db
9.651329500000001	9.651329500000001	b
10.017599500000001	10.017599500000001	b
10.392599500000001	10.392599500000001	b
10.767599500000001	10.767599500000001	db
11.137899500000001	11.137899500000001	b
11.501399500000002	11.501399500000002	b
11.861899500000002	11.861899500000002	b
12.232799500000002	12.232799500000002	db
12.596399500000002	12.596399500000002	b
12.959999500000002	12.959999500000002	b
13.323599500000002	13.323599500000002	b
13.693999500000002	13.693999500000002	db
14.057599500000002	14.057599500000002	b
14.4211995	14.4211995	b
14.788199500000001	14.788199500000001	b
15.155199500000002	15.155199500000002	db
15.518799500000002	15.518799500000002	b
15.882499500000002	15.882499500000002	b
16.246099500000003	16.246099500000003	b
16.615299500000003	16.615299500000003	db
16.981165500000003	16.981165500000003	b
17.3469985	17.3469985	b
17.7179985	17.7179985	b
18.0999985	18.0999985	db
18.463598500000003	18.463598500000003	b
18.827198500000005	18.827198500000005	b
19.187598500000004	19.187598500000004	b
19.559198500000004	19.559198500000004	db
19.922798500000006	19.922798500000006	b
20.286398500000008	20.286398500000008	b
20.64999850000001	20.64999850000001	b
21.01599850000001	21.01599850000001	db
21.37739850000001	21.37739850000001	b
21.73889850000001	21.73889850000001	b
22.100798500000007	22.100798500000007	b
22.464998500000007	22.464998500000007	db
22.855898500000006	22.855898500000006	b
23.241198500000007	23.241198500000007	b
23.620998500000006	23.620998500000006	b
24.000698500000006	24.000698500000006	db
24.398098500000007	24.398098500000007	b
24.786398500000008	24.786398500000008	b
25.17479850000001	25.17479850000001	b
25.566898500000008	25.566898500000008	db
25.959098500000007	25.959098500000007	b
26.343198500000007	26.343198500000007	b
26.719398500000008	26.719398500000008	b
27.099098500000007	27.099098500000007	db
27.500498500000006	27.500498500000006	b
27.885098500000005	27.885098500000005	b
28.278498500000005	28.278498500000005	b
28.671998500000004	28.671998500000004	db
29.065398500000004	29.065398500000004	b
29.448498500000003	29.448498500000003	b
29.8194985	29.8194985	b
30.1886985	30.1886985	db
30.5558985	30.5558985	b
30.919498500000003	30.919498500000003	b
31.283198500000005	31.283198500000005	b
31.649598500000003	31.649598500000003	db
32.0210985	32.0210985	b
32.3825985	32.3825985	b
32.743998500000004	32.743998500000004	b
33.1064985	33.1064985	db
33.472598500000004	33.472598500000004	b
33.8357985	33.8357985	b
34.197598500000005	34.197598500000005	b
34.57269850000001	34.57269850000001	db
34.939698500000006	34.939698500000006	b
35.3111985	35.3111985	b
35.674898500000005	35.674898500000005	b
36.0384985	36.0384985	db
36.4095985	36.4095985	b
36.7765985	36.7765985	b
37.1401985	37.1401985	b
37.5038985	37.5038985	db
37.867498499999996	37.867498499999996	b
38.23789849999999	38.23789849999999	b
38.601598499999994	38.601598499999994	b
38.96689849999999	38.96689849999999	db
39.33389849999999	39.33389849999999	b
39.69919849999999	39.69919849999999	b
40.061698499999984	40.061698499999984	b
40.424298499999985	40.424298499999985	db
40.78789849999998	40.78789849999998	b
41.15149849999998	41.15149849999998	b
41.51319849999998	41.51319849999998	b
41.87869849999998	41.87869849999998	db
42.245698499999975	42.245698499999975	b
42.60929849999997	42.60929849999997	b
42.971498499999974	42.971498499999974	b
43.33639849999997	43.33639849999997	db
43.701398499999975	43.701398499999975	b
44.06299849999998	44.06299849999998	b
44.42279849999998	44.42279849999998	b
44.78479849999998	44.78479849999998	db
45.14849849999998	45.14849849999998	b
45.51209849999998	45.51209849999998	b
45.85299849999998	45.85299849999998	b
46.23939849999998	46.23939849999998	db
46.60239849999998	46.60239849999998	b
46.966198499999976	46.966198499999976	b
47.32839849999998	47.32839849999998	b
47.691098499999974	47.691098499999974	db
48.052398499999974	48.052398499999974	b
48.41579849999997	48.41579849999997	b
48.779098499999975	48.779098499999975	b
49.14579849999998	49.14579849999998	db
49.50999849999998	49.50999849999998	b
49.87199849999998	49.87199849999998	b
50.23179849999998	50.23179849999998	b
50.59329849999998	50.59329849999998	db
50.96979849999998	50.96979849999998	b
51.33359849999998	51.33359849999998	b
51.69729849999998	51.69729849999998	b
52.072998499999976	52.072998499999976	db
52.43659849999998	52.43659849999998	b
52.80029849999998	52.80029849999998	b
53.16389849999998	53.16389849999998	b
53.52749849999998	53.52749849999998	db
53.89119849999998	53.89119849999998	b
54.25479849999998	54.25479849999998	b
54.61839849999998	54.61839849999998	b
54.98209849999998	54.98209849999998	db
55.346098499999975	55.346098499999975	b
55.71429849999998	55.71429849999998	b
56.086698499999976	56.086698499999976	b
56.46349849999998	56.46349849999998	db
56.82829849999998	56.82829849999998	b
57.19299849999998	57.19299849999998	b
57.55779849999998	57.55779849999998	b
57.92249849999998	57.92249849999998	db
58.28949849999998	58.28949849999998	b
58.65649849999998	58.65649849999998	b
59.03899849999998	59.03899849999998	b
59.46344499999997	59.46344499999997	db
59.82729749166664	59.82729749166664	b
60.19089749166664	60.19089749166664	b
60.55459749166664	60.55459749166664	b
60.93189749166664	60.93189749166664	db
61.29559749166664	61.29559749166664	b
61.65919749166664	61.65919749166664	b
62.026197491666636	62.026197491666636	b
62.39309749166664	62.39309749166664	db
62.75679749166664	62.75679749166664	b
63.12039749166664	63.12039749166664	b
63.483997491666635	63.483997491666635	b
63.853197491666634	63.853197491666634	db
64.21906349166663	64.21906349166663	b
64.58499649166663	64.58499649166663	b
64.95589649166662	64.95589649166662	b
65.33789649166663	65.33789649166663	db
65.70149649166663	65.70149649166663	b
66.06519649166663	66.06519649166663	b
66.42549649166662	66.42549649166662	b
66.79699649166662	66.79699649166662	db
67.16069649166661	67.16069649166661	b
67.52429649166662	67.52429649166662	b
67.88799649166661	67.88799649166661	b
68.25159649166662	68.25159649166662	db
68.61499649166662	68.61499649166662	b
68.98129649166661	68.98129649166661	b
69.35629649166661	69.35629649166661	b
69.73129649166661	69.73129649166661	db
70.10159649166661	70.10159649166661	b
70.46509649166661	70.46509649166661	b
70.82559649166662	70.82559649166662	b
71.19639649166662	71.19639649166662	db
71.56009649166663	71.56009649166663	b
71.92369649166663	71.92369649166663	b
72.28729649166664	72.28729649166664	b
72.65769649166664	72.65769649166664	db
73.02129649166666	73.02129649166666	b
73.38489649166664	73.38489649166664	b
73.75189649166664	73.75189649166664	b
74.11889649166665	74.11889649166665	db
74.48249649166665	74.48249649166665	b
74.84609649166666	74.84609649166666	b
75.20979649166665	75.20979649166665	b
75.57899649166666	75.57899649166666	db
75.94486249166665	75.94486249166665	b
76.31069549166665	76.31069549166665	b
76.68169549166664	76.68169549166664	b
