1.606569	db,2/4,0
2.179485	b
2.5721130000000003	db
3.108971	b
3.479564	db
4.077186	b
4.513884	db
5.085465	b
5.456725	db
6.001597	b
6.407579	db
6.925741	b
7.323711	db
7.849885	b
8.313961	db
8.843474	b
9.218741	db
9.759606	b
10.145556	db
10.666389	b
11.093071	db
11.618578	b
11.978487	db
12.508	b
12.871248	db
13.440157999999998	b
13.827443	db
14.399024	b
14.863098999999998	db
15.361898000000002	b
15.860027	db
16.346137	b
16.775491	db
17.294320000000003	b
17.688284	db
18.214458	b
18.609757	db
19.158635	b
19.541246	db
20.090792	b
20.511465	db
21.076368	b
21.446292	db
21.995838	b
22.452569	db
23.001446	b
23.505585	db
24.079169	b
24.729542	db
25.196289	b
25.668377	db
26.128446	b
26.599866	db
27.047248	b
27.505314	db
27.971393	b
28.412097	db
28.881515000000004	b
29.327561	db
29.788298	b
30.249035	db
30.68373	b
31.132448	db
31.614552000000003	b
32.006512	db
32.499299	b
32.990084	db
33.430789000000004	b
33.856136	db
34.310195	b
34.802984	db
35.23701	b
35.665028	db
36.100391	b
36.523735	db
36.991816	b
37.446544	db
37.911287	b
38.386714000000005	db
39.005703	b
39.993283	db
40.401936	b
40.902069	db
41.287352	b
41.743414	db
42.119349	b
42.59344	db
42.97672	b
43.43345	db
43.827413	b
44.263444	db
44.67143	b
45.081419	db
45.475382	b
45.90941	db
46.298031	b
46.730723	db
47.126021	b
47.556042	db
47.968702	b
48.409407	db
48.827408	b
49.253423	db
49.655399	b
50.101446	db
50.495409	b
50.934778	db
51.327406	b
51.781465	db
52.223505	b
52.69092	db
53.17703	b
53.684508	db
54.073797	b
54.592627	db
55.033331	b
55.439314	db
55.875345	b
56.391503	db
56.824863	b
57.299622	db
57.736321	b
58.167677000000005	db
58.60370699999999	b
59.106511	db
59.788936	b
61.75341	db
62.132016	b
62.525311	db
62.913932	b
63.33327	db
63.748601	b
64.252072	db
65.260018	b
66.267962	db
66.975093	b
67.626802	db
68.266492	b
68.948249	db
69.617986	b
70.24365300000001	db
70.859972	b
71.626531	db
72.299607	b
72.929281	db
73.544264	b
74.245385	db
74.897094	b
75.508071	db
76.161783	b
76.939026	db
77.537316	b
78.177673	db
78.757267	b
79.42433299999999	db
80.02796500000001	b
80.667654	db
81.243909	b
81.848209	db
82.49324	b
83.114233	db
83.736562	b
84.422993	db
85.11343000000001	b
85.91604699999999	db
86.690618	b
87.726274	db
88.28784	b
88.84473	db
89.40162	b
89.955839	db
90.480011	b
91.041576	db
91.621169	b
92.166708	db
92.717589	b
93.267802	db
93.836712	b
94.374238	db
94.916438	b
95.46999	db
96.046913	b
96.567077	db
97.127306	b
97.676852	db
98.196349	b
98.780617	db
99.319479	b
99.878372	db
100.401876	b
100.953425	db
101.511651	b
101.989748	db
102.597387	b
103.120222	db
103.67511	b
104.233336	db
104.821609	b
105.409884	db
105.950081	b
106.51031100000002	db
107.057184	b
107.655475	db
108.217707	b
108.78862	db
109.352856	b
109.747486	db
110.513378	b
111.088297	db
111.661881	b
112.220775	db
112.774326	b
113.337226	db
113.880762	b
114.243342	db
114.955815	b
115.51137	db
116.050899	b
116.630492	db
117.184712	b
117.720235	db
118.253087	b
118.7619	db
119.281398	b
119.827605	db
120.331076	b
120.819858	db
121.37808400000002	b
121.920284	db
122.678162	b
123.696458	db
124.306766	b
124.850303	db
125.400516	b
126.005483	db
126.557032	b
127.112587	db
127.661464	b
128.318515	db
128.983578	b
129.541804	db
130.118727	b
130.714346	db
131.274575	b
131.85083	db
132.430423	b
133.02871299999998	db
133.69110600000002	b
134.25868	db
134.844951	b
135.534053	db
136.22983200000002	b
136.812096	db
137.41038600000002	b
138.065433	db
138.795935	b
139.456324	db
140.17280300000002	b
140.775767	db
141.39408899999998	b
142.172668	db
143.17760800000002	b
145.07664499999998	db
145.8412	b
146.516948	db
147.103219	b
148.101481	db
148.768548	b
149.374851	db
149.98516	b
150.816489	db
151.406099	b
151.999047	db
152.603347	b
153.36857	db
154.018275	b
154.607884	db
155.221533	b
156.02949099999998	db
156.631788	b
157.39434	db
158.018672	b
158.92478799999998	db
159.71271399999998	b
160.457906	db
161.543642	b
163.437337	db
163.898741	b
164.31474	db
164.746096	b
165.177452	db
165.62016	b
166.024139	db
166.424112	b
166.901543	db
167.34825700000002	b
167.753572	db
168.152877	b
168.600258	db
169.03896	b
169.435595	db
169.858938	b
170.365748	db
170.783082	b
171.19173600000002	db
171.617082	b
172.119887	db
172.48914399999998	b
172.906477	db
173.33115700000002	b
173.803913	db
174.22258200000002	b
174.6299	db
175.063928	b
175.479926	db
175.918627	b
176.420764	db
177.032408	b
177.641382	db
178.107461	b
178.56152	db
179.017583	b
179.438923	db
179.888976	b
180.329681	db
180.78374	b
181.219103	db
181.681175	b
182.117205	db
182.560581	b
182.999282	db
183.449336	b
183.894047	db
184.309378	b
184.768779	db
185.214825	b
185.664878	db
186.100241	b
186.618403	db
186.958948	b
187.482451	db
187.937846	b
188.436644	db
188.908732	b
189.354779	db
189.832876	b
190.298955	db
190.766369	b
191.218702	db
191.770772	b
193.634694	db
194.837224	b
195.862518	db
196.86679	b
197.991133	db
198.912162	b
200.023838	db
201.128644	b
202.384947	db
203.459331	b
204.533716	db
205.519292	b
206.632953	db
207.567647	b
208.71774	db
209.88525	b
211.027654	db
212.117843	b
213.508066	db
214.385469	b
215.531302	db
216.68114	b
218.084718	db
218.938082	b
220.051863	db
221.102877	b
222.455707	db
223.345129	b
224.250577	db
225.285565	b
226.645073	db
228.07803	b
229.580433	db
230.935266	b
232.081766	db
233.329094	b
234.484942	db
235.585368	b
236.703823	db
237.961835	b
239.219846	db
240.525935	b
241.655741	db
242.830954	b
243.992812	db
245.105257	b
246.235064	db
247.467701	b
248.740403	db
249.77272	b
250.755625	db
251.793285	b
252.768177	db
253.797823	b
254.810108	db
255.795017	b
256.80797	db
257.991195	b
259.154388	db
260.322923	b
261.548884	db
262.87634	b
264.333336	db
265.720888	b
267.364183	db
268.506676	b
269.543	db
270.561962	b
271.562896	db
272.603894	b
273.57678300000003	db
274.61511	b
275.980627	db
277.085727	b
278.08599300000003	db
279.086259	b
280.074506	db
281.06676	b
282.090396	db
283.141411	b
284.678535	db,,3
286.026023	b
287.07169500000003	db
288.326367	b
289.494903	db
290.943218	b
292.312742	db
293.706972	b
294.561671	db
295.804325	b
