6.777995	b,,5
7.666666	db,6/8
8.567057	b
9.50651	db
10.567058	b
11.990234	db
13.697917	b
14.384115	db
15.154948	b
15.932942	db
16.781901	b
17.559896	db
18.188802	b
19.125	db
19.915365	b
20.61198	db
21.371745	b
22.133464	db
22.983073	b
23.833333	db
24.615886	b
25.425781	db
26.285156	b
27.10612	db
28.001953	b
28.88151	db
29.804688	b
30.571615	db
31.373698	b
32.108073	db
32.997396	b
33.782552	db
34.617188	b
35.467448	db
36.360677	b
37.148438	db
37.883464	b
38.734375	db
39.699219	b
40.674479	db
41.64974	b
42.532552	db
43.328125	b
44.141927	db
44.93099	b
45.744792	db
46.595052	b
47.355469	db
48.178385	b
49.019531	db
49.803385	b
50.595052	db
51.432291	b
52.270834	db
53.07487	b
53.91276	db
54.705729	b
55.619792	db
56.529948	b
57.395833	db
58.247396	b
59.105469	db
59.97526	b
60.813802	db
61.63151	b
62.463542	db
63.279297	b
64.103516	db
64.85026	b
65.653646	db
66.461589	b
67.261719	db
68.06901	b
68.856771	db
69.647135	b
70.420573	db
71.199219	b
72.0	db
72.798177	b
73.61849	db
74.43099	b
75.276042	db
76.167318	b
77.11849	db
78.026042	b
78.967448	db
79.858073	b
80.720052	db
81.604167	b
82.471354	db
83.277344	b
84.21224	db
85.076823	b
85.983073	db
86.798828	b
87.640625	db
88.558594	b
89.591146	db
90.69401	b
91.522136	db
92.290365	b
93.085286	db
93.898438	b
94.651042	db
95.429687	b
96.171875	db
97.040365	b
97.927734	db
98.700521	b
99.464844	db
100.235677	b
101.060547	db
101.869792	b
102.525391	db
103.459635	b
104.19987	db
105.263021	b
106.95638	db
108.649739	b
109.5625	db
110.546875	b
111.677734	db
112.733724	b
113.571615	db
114.582031	b
115.729817	db
116.705729	b
117.552083	db
118.539062	b
119.626302	db
120.53776	b
121.455729	db
122.341146	b
123.239583	db
124.072917	b
124.961589	db
126.133464	b
127.129557	db
128.041667	b
129.095052	db
130.046224	b
131.020182	db
131.919271	b
132.861979	db
133.779297	b
134.628906	db
135.907552	b
137.483724	db
138.361979	b
139.351563	db
140.40625	b
141.486328	db
142.778646	b
144.03125	db
145.282552	b
146.522786	db
148.080729	b
149.309896	db
150.539062	b
151.734375	db
152.574219	b
153.348935	db
154.292969	b
155.298344	db
156.462891	b
157.625	db
158.701172	b
159.740234	db
160.75651	b
161.766276	db
162.770182	b
163.798828	db
164.75651	b
165.708333	db
166.666667	b
167.640625	db
168.632812	b
169.583333	db
170.500651	b
171.575521	db
172.778646	b
173.830729	db
174.82487	b
175.746094	db
176.6875	b
177.64388	db
178.63151	b
179.585938	db
180.605469	b
181.630859	db
182.591797	b
183.508464	db
184.46875	b
185.526692	db
187.554036	b
189.244792	db
190.692383	b
192.139974	db
192.778646	b
193.468099	db
194.297201	b
195.126302	db
195.736329	b
196.408854	db
197.227539	b
198.046224	db
198.715495	b
199.417969	db
200.124349	b
200.825521	db
201.508464	b
202.167969	db
202.832031	b
203.49349	db
204.210286	b
204.884115	db
205.579427	b
206.207031	db
206.898438	b
207.545573	db
208.303385	b
208.955729	db
209.613281	b
210.283854	db
210.978516	b
211.622396	db
212.31901	b
213.027995	db
213.713542	b
214.415365	db
215.142578	b
215.858073	db
216.604166	b
217.458333	db
218.359375	b
218.992839	db
219.596354	b
220.233073	db
220.787109	b
221.479167	db
222.123047	b
222.716797	db
223.355469	b
224.180339	db
224.873698	b
225.559896	db
226.369141	b
227.113281	db
227.895833	b
228.63086	db
229.395182	b
230.104818	db
230.820312	b
231.518229	db
232.230469	b
232.982421	db
233.707031	b
234.463542	db
235.231771	b
236.057292	db
236.955078	b
237.669922	db
238.428385	b
239.369792	db
240.165365	b
240.897135	db
241.58724	b
242.290365	db
242.985677	b
243.664062	db
244.364583	b
245.080729	db
245.796224	b
246.473959	db
247.160156	b
247.805339	db
248.484375	b
249.16276	db
249.820964	b
250.698242	db
251.575521	b
252.332031	db
252.990885	b
253.723307	db
