0.627604	b,,-4
1.566406	b
2.441406	b
3.300781	db,4/4
4.195312	b
5.0520830000000005	b
5.90625	b
6.790365	db
7.665364999999999	b
8.55599	b
9.360026	b
10.164062	db
10.941406	b
11.677084	b
12.451172	b
13.18099	db
13.949219	b
14.729167000000002	b
15.485027	b
16.247396	db
17.011067999999998	b
17.817708	b
18.573901	b
19.343785	db
20.159722	b
20.951389	b
21.736328	b
22.558594	db
23.376736	b
24.223958	b
25.055338	b
25.891276	db
26.695313	b
27.549479	b
28.347656	b
29.168403	db
29.96224	b
30.734375	b
31.522136	b
32.302734	db
33.114583	b
33.879558	b
34.667969	b
35.46224	db
36.266927	b
37.052083	b
37.829427	b
38.670573	db
39.480469	b
40.268663	b
41.072266	b
41.863715	db
42.644531	b
43.427517	b
44.226563	b
45.029948	db
45.813802	b
46.65277800000001	b
47.46224	b
48.291667	db
49.102865	b
49.90625	b
50.673828	b
51.500651	db
52.327474	b
53.15234399999999	b
53.948567	b
54.754557	db
55.547526	b
56.354167	b
57.151692	b
57.994141000000006	db
58.83029499999999	b
59.671224	b
60.520834	b
61.365234	db
62.154514	b
62.966146	b
63.75390600000001	b
64.572916	db
65.36588499999999	b
66.195964	b
67.02213499999999	b
67.851128	db
68.653646	b
69.44400999999999	b
70.232422	b
71.022136	db
71.789063	b
72.588542	b
73.386719	b
74.191406	db
74.994141	b
75.747396	b
76.548177	b
77.322916	db
78.12174499999998	b
78.938151	b
79.744141	b
80.55599000000002	db
81.367839	b
82.181641	b
82.971354	b
83.767578	db
84.55613000000002	b
85.36263000000002	b
86.16829399999996	b
86.964844	db
87.75434	b
88.56857600000002	b
89.388021	b
90.18099	db
90.991536	b
91.791233	b
92.583985	b
93.421007	db
94.219401	b
95.027778	b
95.803385	b
96.61263	db
97.412109	b
98.214844	b
99.03342	b
99.808594	db
100.615234	b
101.409505	b
102.23915	b
103.074219	db
103.845052	b
104.640625	b
105.47460900000002	b
106.283854	db
107.121528	b
107.957031	b
108.78993	b
109.622396	db
110.459635	b
111.28342	b
112.102214	b
112.94401	db
113.776476	b
114.617839	b
115.449219	b
116.276692	db
117.091797	b
117.897786	b
118.705078	b
119.517578	db
120.32031299999998	b
121.126302	b
121.95638	b
122.77343799999998	db
123.594401	b
124.401042	b
125.194661	b
126.010417	db
126.83138	b
127.66862	b
128.512153	b
129.336806	db
130.179688	b
130.996094	b
131.82508700000002	b
132.669271	db
133.499132	b
134.342882	b
135.177951	b
136.032552	db
136.833767	b
137.658203	b
138.477214	b
139.292318	db
140.090278	b
140.89713500000005	b
141.72786499999995	b
142.54036499999995	db
143.33550300000005	b
144.12673600000005	b
145.01888	b
145.776693	db
146.57508700000002	b
147.358941	b
148.158528	b
148.966146	db
149.781901	b
150.585286	b
151.398438	b
152.21223999999995	db
153.0	b
153.776693	b
154.582683	b
155.41210900000004	db
156.21289099999996	b
157.0	b
157.785807	b
158.596354	db
159.398438	b
160.19726599999996	b
161.028646	b
161.833333	db
162.633464	b
163.46223999999995	b
164.281901	b
165.09960900000004	db
165.889323	b
166.74023400000004	b
167.591146	b
168.438151	db
169.271701	b
170.154948	b
171.01888	b
171.841797	db
172.677517	b
173.515625	b
174.359375	b
175.188802	db
176.003906	b
176.846354	b
177.684896	b
178.54513899999995	db
179.375651	b
180.176432	b
181.009115	b
181.802084	db
182.734375	b
183.736617	b
185.124481	b
188.854167	db
