0.0	b,,0
0.5	db,2/4
1.0	b
1.5	db
2.0	b
2.5	db
3.0	b
3.5	db
4.0	b
4.5	db
5.0	b
5.5	db
6.0	b
6.5	db
7.0	b
7.5	db
8.0	b
8.5	db
9.0	b
9.5	db
10.0	b
10.5	db
11.0	b
11.5	db
12.0	b
12.5	db
13.0	b
13.5	db
14.0	b
14.5	db
15.0	b
15.5	db
16.0	b
16.5	db
17.0	b
17.5	db
18.0	b
18.5	db
19.0	b
19.5	db
20.0	b
20.5	db
21.0	b
21.5	db
22.0	b
22.5	db
23.0	b
23.5	db
24.0	b
24.5	db
25.0	b
25.5	db
26.0	b
26.5	db
27.0	b
27.5	db
28.0	b
28.5	db
29.0	b
29.5	db
30.0	b
30.5	db
31.0	b
31.5	db
32.0	b
32.5	db
33.0	b
33.5	db
34.0	b
34.5	db
35.0	b
35.5	db
36.0	b
36.5	db
37.0	b
37.5	db
38.0	b
38.5	db
39.0	b
39.5	db
40.0	b
40.5	db
41.0	b
41.5	db
42.0	b
42.5	db
43.0	b
43.5	db
44.0	b
44.5	db
45.0	b
45.5	db
46.0	b
46.5	db
47.0	b
47.5	db
48.0	b,,3
48.5	db
49.0	b
49.5	db
50.0	b
50.5	db
51.0	b
51.5	db
52.0	b
52.5	db
53.0	b
53.5	db
54.0	b
54.5	db
55.0	b
55.5	db
56.0	b
56.5	db
57.0	b
57.5	db
58.0	b
58.5	db
59.0	b
59.5	db
60.0	b
60.5	db
61.0	b
61.5	db
62.0	b
62.5	db
63.0	b
63.5	db
64.0	b
64.5	db
65.0	b
65.5	db
66.0	b
66.5	db
67.0	b
67.5	db
68.0	b
68.5	db
69.0	b
69.5	db
70.0	b
70.5	db
71.0	b
71.5	db
72.0	b
72.5	db
73.0	b
73.5	db
74.0	b
74.5	db
75.0	b
75.5	db
76.0	b
76.5	db
77.0	b
77.5	db
78.0	b
78.5	db
79.0	b
79.5	db
80.0	b
80.5	db
81.0	b
81.5	db
82.0	b
82.5	db
83.0	b
83.5	db
84.0	b
84.5	db
85.0	b
85.5	db
86.0	b
86.5	db
87.0	b
87.5	db
88.0	b
88.5	db
89.0	b
89.5	db
90.0	b
90.5	db
91.0	b
91.5	db
92.0	b
92.5	db
93.0	b
93.5	db
94.0	b
94.5	db
95.0	b
95.5	db
96.0	b
96.5	db
97.0	b
97.5	db
98.0	b
98.5	db
99.0	b
99.5	db
100.0	b
100.5	db
101.0	b
101.5	db
102.0	b
102.5	db
103.0	b
103.5	db
104.0	b
104.5	db
105.0	b
105.5	db
106.0	b
106.5	db
107.0	b
107.5	db
108.0	b
108.5	db
109.0	b
109.5	db
110.0	b
110.5	db
111.0	b
111.5	db
112.0	b
112.5	db
113.0	b
113.5	db
114.0	b
114.5	db
115.0	b
115.5	db
116.0	b
116.5	db
117.0	b
117.5	db
118.0	b
118.5	db
119.0	b
119.5	db
120.0	b
120.5	db
121.0	b
121.5	db
122.0	b
122.5	db
123.0	b
123.5	db
124.0	b
124.5	db
125.0	b
125.5	db
126.0	b
126.5	db
127.0	b
127.5	db
128.0	b,,0
128.5	db
129.0	b
129.5	db
130.0	b
130.5	db
131.0	b
131.5	db
132.0	b
132.5	db
133.0	b
133.5	db
134.0	b
134.5	db
135.0	b
135.5	db
136.0	b
136.5	db
137.0	b
137.5	db
138.0	b
138.5	db
139.0	b
139.5	db
140.0	b
140.5	db
141.0	b
141.5	db
142.0	b
142.5	db
143.0	b
143.5	db
144.0	b
144.5	db
145.0	b
145.5	db
146.0	b
146.5	db
147.0	b
147.5	db
148.0	b
148.5	db
149.0	b
149.5	db
150.0	b
150.5	db
151.0	b
151.5	db
152.0	b
152.5	db
153.0	b
153.5	db
154.0	b
154.5	db
155.0	b
155.5	db
156.0	b
156.5	db
157.0	b
157.5	db
158.0	b
158.5	db
159.0	b
159.5	db
160.0	b
160.5	db
161.0	b
161.5	db
162.0	b
162.5	db
163.0	b
163.5	db
164.0	b
164.5	db
165.0	b
165.5	db
166.0	b
166.5	db
167.0	b
167.5	db
168.0	b
168.5	db
169.0	b
169.5	db
170.0	b
170.5	db
171.0	b
171.5	db
172.0	b
172.5	db
173.0	b
173.5	db
174.0	b
174.5	db
175.0	b
175.5	db
176.0	b,,3
176.5	db
177.0	b
177.5	db
178.0	b
178.5	db
179.0	b
179.5	db
180.0	b
180.5	db
181.0	b
181.5	db
182.0	b
182.5	db
183.0	b
183.5	db
184.0	b
184.5	db
185.0	b
185.5	db
186.0	b
186.5	db
187.0	b
187.5	db
188.0	b
188.5	db
189.0	b
189.5	db
190.0	b
190.5	db
191.0	b
191.5	db
192.0	b
192.5	db
193.0	b
193.5	db
194.0	b
194.5	db
195.0	b
195.5	db
196.0	b
196.5	db
197.0	b
197.5	db
198.0	b
198.5	db
199.0	b
199.5	db
200.0	b
200.5	db
201.0	b
201.5	db
202.0	b
202.5	db
203.0	b
203.5	db
204.0	b
204.5	db
205.0	b
205.5	db
206.0	b
206.5	db
207.0	b
207.5	db
208.0	b
208.5	db
209.0	b
209.5	db
210.0	b
210.5	db
211.0	b
211.5	db
212.0	b
212.5	db
213.0	b
213.5	db
214.0	b
214.5	db
215.0	b
215.5	db
216.0	b
216.5	db
217.0	b
217.5	db
218.0	b
218.5	db
219.0	b
219.5	db
220.0	b
220.5	db
221.0	b
221.5	db
222.0	b
222.5	db
