0.680589	db,2/4,0
1.227865	b
1.668051	db
2.167969	b
2.640321	db
3.136719	b
3.605469	db
4.209635	b
4.736779	db
5.25651	b
5.775893	db
6.258989	b
6.785382000000001	db
7.3125	b
7.822217	db
8.360677	b
8.908425999999999	db
9.428385	b
9.90956	db
10.401042	b
10.979057	db
11.489583	b
11.978672	db
12.47526	b
12.990441	db
13.538862	b
14.117667	db
14.664062	b
15.155599	db
15.845052	b
16.340494	db
16.912109	b
17.475037	db
18.019531	b
18.503517	db
19.09375	b
19.682394	db
20.208333	b
20.688086	db
21.240885	b
21.742392	db
22.24349	b
22.824042	db
23.388021	b
23.904948	db
24.561849	b
25.166606	db
25.811198	b
26.473094	db
26.978516	b
27.425131	db
27.979818	b
28.404948	db
28.951823	b
29.467448	db
30.022135	b
30.447916	db
30.98763	b
31.477865	db
31.983073	b
32.4375	db
32.967448	b
33.455729	db
34.005208	b
34.445313	db
34.991536	b
35.557291	db
36.058594	b
36.559245	db
37.055338	b
37.559896	db
38.079427	b
38.559896	db
39.095052	b
39.554036	db
40.213542	b
40.684896	db
41.207031	b
41.863281	db
42.764973	b
44.322917	db
44.731771	b
45.121094	db
45.489583	b
45.88151	db
46.261719	b
46.678386	db
47.035156	b
47.477864	db
47.85026	b
48.238281	db
48.589844	b
49.009766	db
49.359375	b
49.781902	db
50.160156	b
50.572917	db
50.959635	b
51.360677	db
51.740885	b
52.141927	db
52.516927	b
52.929688	db
53.28776	b
53.708333	db
54.08724	b
54.494792	db
54.861979000000005	b
55.260417	db
55.641927	b
56.03125	db
56.567708	b
57.196615	db
57.580729000000005	b
58.01953100000001	db
58.39453100000001	b
58.794271	db
59.190755	b
59.606771	db
59.960938	b
60.395833	db
60.815755	b
61.279948	db
61.682943	b
62.16862	db
62.840495	b
64.64974000000001	db
65.041016	b
65.440104	db
65.86849000000001	b
66.26106800000001	db
66.641927	b
67.15169200000001	db
68.04329399999999	b
68.934896	db
69.597656	b
70.249349	db
70.940104	b
71.616536	db
72.234375	b
72.85611999999999	db
73.54036500000001	b
74.308594	db
74.949219	b
75.593099	db
76.29036500000001	b
76.921875	db
77.515625	b
78.085938	db
78.6875	b
79.490234	db
80.130208	b
80.75	db
81.322917	b
82.049479	db
82.683594	b
83.255208	db
83.820964	b
84.533203	db
85.310547	b
86.070312	db
86.760417	b
87.458333	db
88.302734	b
89.221354	db
90.41276	b
92.428385	db
93.201823	b
93.78125	db
94.337239	b
94.90625	db
95.472005	b
96.035156	db
96.605469	b
97.303385	db
97.96875	b
98.519531	db
99.120443	b
99.673177	db
100.235026	b
100.785156	db
101.377604	b
102.031901	db
102.664063	b
103.197916	db
103.755208	b
104.43099	db
105.084635	b
105.633464	db
106.16406299999998	b
106.675781	db
107.28776	b
107.923828	db
108.643229	b
109.143229	db
109.673828	b
110.154948	db
110.699219	b
111.278646	db
111.89974	b
112.501953	db
113.09375	b
113.715495	db
114.315755	b
114.91862	db
115.508464	b
115.89843799999998	db
116.75651	b
117.346354	db
117.934896	b
118.582031	db
119.25585900000002	b
119.829427	db
120.414714	b
121.04156100000002	db
121.684896	b
122.295573	db
122.958333	b
123.541667	db
124.213542	b
124.83593799999998	db
125.429036	b
126.027344	db
126.634115	b
127.196615	db
127.821615	b
128.458333	db
129.139323	b
129.838542	db
130.6875	b
132.223958	db
133.011719	b
133.597005	db
134.17838500000002	b
134.78125	db
135.356771	b
135.970052	db
136.61523400000002	b
137.31901000000002	db
137.983724	b
138.558594	db
139.140625	b
139.755208	db
140.34375	b
140.95963500000002	db
141.641276	b
142.338542	db
143.032552	b
143.70963500000002	db
144.335286	b
145.109375	db
145.79101599999998	b
146.416667	db
147.020833	b
147.645833	db
148.247396	b
148.89713500000002	db
149.50651000000002	b
150.125	db
150.861979	b
151.753906	db
152.99348999999998	b
156.10351599999998	db
157.201172	b
158.065104	db
158.686198	b
159.481771	db
160.388672	b
161.248047	db
161.998698	b
162.924479	db
163.864583	b
164.908854	db
165.621745	b
166.32226599999998	db
167.13737	b
168.001302	db
168.67513	b
169.616536	db
170.485677	b
171.350911	db
172.048829	b
173.11263	db
174.204427	b
175.19987	db
175.86848999999998	b
176.746094	db
177.66276000000002	b
178.996745	db
179.986328	b
181.16862	db
181.886719	b
182.513021	db
183.372396	b
185.049479	db
185.522786	b
185.945313	db
186.373047	b
186.796875	db
187.216797	b
187.641276	db
188.05599	b
188.472005	db
188.914062	b
189.320964	db
189.748698	b
190.140625	db
190.593099	b
191.000652	db
191.395833	b
191.852865	db
192.263672	b
192.697917	db
193.089193	b
193.539063	db
193.94987	b
194.355469	db
194.897135	b
195.311849	db
195.760417	b
196.161458	db
196.615885	b
197.076823	db
197.619792	b
198.252604	db
199.154297	b
200.195312	db
200.732422	b
201.183594	db
201.690104	b
202.14974	db
202.665365	b
203.13151	db
203.644531	b
204.271484	db
204.903646	b
205.290365	db
205.837891	b
206.328125	db
206.834635	b
207.322917	db
207.865885	b
208.429688	db
208.921875	b
209.391927	db
210.036458	b
210.65625	db
211.257812	b
211.772135	db
212.304688	b
212.839844	db
213.359375	b
213.888021	db
214.403646	b
214.901042	db
215.440104	b
216.026692	db
216.882812	b
220.953776	db
222.191732	b
223.429688	db
224.570105	b
225.833333	db
226.92786	b
228.109776	db
229.55599	b
230.871094	db
231.998047	b
233.125	db
234.201656	b
235.721354	db
236.693099	b
237.954427	db
239.427609	b
241.026042	db
242.58141	b
244.039815	db
245.115389	b
246.841169	db
248.536565	b
250.110427	db
251.204231	b
252.85709	db
254.862398	b
256.114196	db
257.232306	b
258.696615	db
260.040365	b
262.161458	db
264.279948	b
267.5566	db
268.94401	b
